# File written from OrientationAnalysis Version 6.5.163.1998a502a
# DateTime: ?? 9? 6 11:14:22 2022
# X_STEP: 0.504000
# Y_STEP: 0.503000
# Z_STEP: 0.000000
#
# X_MIN: 0.000000
# Y_MIN: 0.000000
# Z_MIN: 0.000000
#
# X_MAX: 99.792000
# Y_MAX: 100.600006
# Z_MAX: 0.000000
#
# X_DIM: 198
# Y_DIM: 200
# Z_DIM: 0
#
# Phase_1: 
# Symmetry_1: 62
# Features_1: 62
#
# Num_Features: 62 
#
# phi1 PHI phi2 x y z FeatureId PhaseId Symmetry
1.810370 1.809110 3.639490 71.820000 0.754500 0.000000 8 1 62
1.809150 1.810060 3.637450 72.323997 0.754500 0.000000 8 1 62
1.808870 1.810370 3.637040 72.828003 0.754500 0.000000 8 1 62
1.809540 1.810360 3.635870 73.332001 0.754500 0.000000 8 1 62
1.809970 1.810200 3.635560 73.835999 0.754500 0.000000 8 1 62
1.813120 1.807070 3.635010 74.339996 0.754500 0.000000 8 1 62
1.816880 1.803890 3.633720 74.844002 0.754500 0.000000 8 1 62
1.818380 1.807410 3.627950 75.348000 0.754500 0.000000 8 1 62
1.820100 1.805920 3.627410 75.851997 0.754500 0.000000 8 1 62
2.696330 1.673250 4.090190 76.356003 0.754500 0.000000 62 1 62
2.697060 1.673270 4.089730 76.860001 0.754500 0.000000 62 1 62
2.698690 1.674110 4.088020 77.363998 0.754500 0.000000 62 1 62
2.698920 1.674590 4.087340 77.868004 0.754500 0.000000 62 1 62
2.699280 1.676010 4.086720 78.372002 0.754500 0.000000 62 1 62
2.699170 1.676960 4.087050 78.875999 0.754500 0.000000 62 1 62
2.699140 1.677160 4.087460 79.379997 0.754500 0.000000 62 1 62
2.698700 1.677990 4.089800 79.884003 0.754500 0.000000 62 1 62
2.698360 1.678570 4.091730 80.388000 0.754500 0.000000 62 1 62
2.698360 1.678440 4.092140 80.891998 0.754500 0.000000 62 1 62
2.698540 1.678580 4.092590 81.396004 0.754500 0.000000 62 1 62
2.698610 1.678740 4.092490 81.900002 0.754500 0.000000 62 1 62
2.698620 1.679180 4.093390 82.403999 0.754500 0.000000 62 1 62
2.698200 1.679340 4.094090 82.907997 0.754500 0.000000 62 1 62
2.698030 1.679330 4.094110 83.412003 0.754500 0.000000 62 1 62
2.697490 1.679030 4.094090 83.916000 0.754500 0.000000 62 1 62
2.697070 1.678600 4.093090 84.419998 0.754500 0.000000 62 1 62
2.696880 1.678480 4.092770 84.924004 0.754500 0.000000 62 1 62
2.696610 1.677820 4.091050 85.428001 0.754500 0.000000 62 1 62
2.696210 1.677310 4.088590 85.931999 0.754500 0.000000 62 1 62
2.695940 1.677290 4.088330 86.435997 0.754500 0.000000 62 1 62
2.695190 1.677830 4.086140 86.940002 0.754500 0.000000 62 1 62
2.695040 1.678210 4.085220 87.444000 0.754500 0.000000 62 1 62
2.694690 1.678420 4.082590 87.947998 0.754500 0.000000 62 1 62
2.694450 1.678350 4.079200 88.452003 0.754500 0.000000 62 1 62
2.694320 1.678350 4.078170 88.956001 0.754500 0.000000 62 1 62
2.693640 1.678110 4.075290 89.459999 0.754500 0.000000 62 1 62
2.692910 1.677710 4.072330 89.963997 0.754500 0.000000 62 1 62
2.692880 1.677690 4.071890 90.468002 0.754500 0.000000 62 1 62
2.692030 1.678060 4.070690 90.972000 0.754500 0.000000 62 1 62
2.691560 1.678340 4.070260 91.475998 0.754500 0.000000 62 1 62
2.690820 1.679090 4.073230 91.980003 0.754500 0.000000 62 1 62
2.691370 1.679830 4.081280 92.484001 0.754500 0.000000 62 1 62
2.691850 1.680040 4.085580 92.987999 0.754500 0.000000 62 1 62
2.692550 1.680330 4.091780 93.491997 0.754500 0.000000 62 1 62
2.693590 1.682590 4.098460 93.996002 0.754500 0.000000 62 1 62
2.695420 1.682790 4.145070 94.500000 0.754500 0.000000 4 1 62
2.695290 1.683760 4.157310 95.003998 0.754500 0.000000 4 1 62
2.695270 1.684160 4.170820 95.508003 0.754500 0.000000 4 1 62
2.693670 1.685270 4.194250 96.012001 0.754500 0.000000 4 1 62
2.691330 1.686090 4.212610 96.515999 0.754500 0.000000 4 1 62
2.690620 1.686250 4.217740 97.020004 0.754500 0.000000 4 1 62
2.688760 1.686180 4.230860 97.524002 0.754500 0.000000 4 1 62
2.687860 1.685950 4.240370 98.028000 0.754500 0.000000 4 1 62
2.687820 1.685890 4.243060 98.531998 0.754500 0.000000 4 1 62
2.687850 1.686340 4.247620 99.036003 0.754500 0.000000 4 1 62
2.687840 1.686630 4.248080 99.540001 0.754500 0.000000 4 1 62
2.667630 1.475920 3.449790 0.252000 1.257500 0.000000 15 1 62
2.668340 1.473850 3.446300 0.756000 1.257500 0.000000 15 1 62
2.669060 1.470960 3.442450 1.260000 1.257500 0.000000 15 1 62
2.669220 1.469980 3.441450 1.764000 1.257500 0.000000 15 1 62
2.669220 1.468590 3.440470 2.268000 1.257500 0.000000 15 1 62
2.669340 1.468030 3.442580 2.772000 1.257500 0.000000 15 1 62
2.669530 1.468170 3.443920 3.276000 1.257500 0.000000 15 1 62
2.670990 1.468180 3.447790 3.780000 1.257500 0.000000 15 1 62
2.673600 1.467820 3.452220 4.284000 1.257500 0.000000 15 1 62
2.676640 1.458340 3.278030 4.788000 1.257500 0.000000 13 1 62
2.678760 1.456320 3.278320 5.292000 1.257500 0.000000 13 1 62
2.680320 1.455330 3.278520 5.796000 1.257500 0.000000 13 1 62
2.684210 1.454670 3.280760 6.300000 1.257500 0.000000 13 1 62
2.688360 1.455530 3.285020 6.804000 1.257500 0.000000 13 1 62
1.896020 1.729630 3.728080 7.308000 1.257500 0.000000 8 1 62
1.896900 1.728530 3.731530 7.812000 1.257500 0.000000 8 1 62
1.897390 1.727100 3.734720 8.316000 1.257500 0.000000 8 1 62
1.897150 1.726660 3.734750 8.820000 1.257500 0.000000 8 1 62
1.896900 1.725400 3.735710 9.324000 1.257500 0.000000 8 1 62
1.896960 1.724910 3.736150 9.828000 1.257500 0.000000 8 1 62
1.895970 1.723960 3.736470 10.332000 1.257500 0.000000 8 1 62
1.895140 1.723680 3.737270 10.836000 1.257500 0.000000 8 1 62
1.894890 1.723860 3.737380 11.340000 1.257500 0.000000 8 1 62
1.894320 1.724630 3.738120 11.844000 1.257500 0.000000 8 1 62
1.893280 1.725530 3.740050 12.348001 1.257500 0.000000 8 1 62
1.892810 1.725950 3.741190 12.852000 1.257500 0.000000 8 1 62
1.891580 1.727360 3.744080 13.356000 1.257500 0.000000 8 1 62
1.890800 1.727970 3.745460 13.860000 1.257500 0.000000 8 1 62
1.889610 1.729860 3.749000 14.364000 1.257500 0.000000 8 1 62
1.887920 1.731340 3.753700 14.868000 1.257500 0.000000 8 1 62
1.887180 1.731770 3.755670 15.372000 1.257500 0.000000 8 1 62
1.885650 1.733330 3.760280 15.876000 1.257500 0.000000 8 1 62
1.884190 1.734600 3.764570 16.380001 1.257500 0.000000 8 1 62
1.884000 1.734690 3.765720 16.884001 1.257500 0.000000 8 1 62
1.883810 1.734660 3.768720 17.388000 1.257500 0.000000 8 1 62
1.883670 1.734120 3.770860 17.892000 1.257500 0.000000 8 1 62
1.883480 1.733730 3.771410 18.396002 1.257500 0.000000 8 1 62
1.882450 1.733170 3.772130 18.900002 1.257500 0.000000 8 1 62
1.881870 1.733160 3.772170 19.404001 1.257500 0.000000 8 1 62
1.880950 1.733220 3.770010 19.908001 1.257500 0.000000 8 1 62
1.880110 1.733740 3.766170 20.412001 1.257500 0.000000 8 1 62
1.879900 1.734100 3.764550 20.916000 1.257500 0.000000 8 1 62
1.879580 1.734600 3.759540 21.420002 1.257500 0.000000 8 1 62
1.878880 1.734590 3.754080 21.924002 1.257500 0.000000 8 1 62
1.878670 1.734270 3.751730 22.428001 1.257500 0.000000 8 1 62
1.877550 1.733850 3.746110 22.932001 1.257500 0.000000 8 1 62
1.876900 1.733850 3.744340 23.436001 1.257500 0.000000 8 1 62
1.876210 1.734210 3.737750 23.940001 1.257500 0.000000 8 1 62
1.875490 1.734980 3.730790 24.444002 1.257500 0.000000 8 1 62
1.875160 1.735240 3.728050 24.948002 1.257500 0.000000 8 1 62
1.874800 1.735460 3.720940 25.452002 1.257500 0.000000 8 1 62
1.874170 1.735770 3.714700 25.956001 1.257500 0.000000 8 1 62
1.874130 1.736000 3.712550 26.460001 1.257500 0.000000 8 1 62
1.873720 1.736620 3.706980 26.964001 1.257500 0.000000 8 1 62
1.873350 1.736960 3.705080 27.468000 1.257500 0.000000 8 1 62
1.872880 1.737550 3.698950 27.972002 1.257500 0.000000 8 1 62
1.871580 1.738710 3.693540 28.476002 1.257500 0.000000 8 1 62
1.870700 1.739380 3.691620 28.980001 1.257500 0.000000 8 1 62
1.869200 1.740440 3.686580 29.484001 1.257500 0.000000 8 1 62
1.867480 1.741720 3.681660 29.988001 1.257500 0.000000 8 1 62
1.867130 1.742260 3.680020 30.492001 1.257500 0.000000 8 1 62
1.865920 1.743460 3.675540 30.996002 1.257500 0.000000 8 1 62
1.863920 1.744520 3.670670 31.500002 1.257500 0.000000 8 1 62
1.863660 1.744730 3.669100 32.004002 1.257500 0.000000 8 1 62
1.861980 1.745790 3.664080 32.507999 1.257500 0.000000 8 1 62
1.861120 1.746290 3.661920 33.012001 1.257500 0.000000 8 1 62
1.859790 1.747250 3.656280 33.515999 1.257500 0.000000 8 1 62
1.857060 1.748430 3.650540 34.020000 1.257500 0.000000 8 1 62
1.855850 1.749010 3.648470 34.523998 1.257500 0.000000 8 1 62
1.851810 1.750590 3.644180 35.028000 1.257500 0.000000 8 1 62
1.846650 1.752560 3.640080 35.531998 1.257500 0.000000 8 1 62
1.845110 1.753360 3.639030 36.035999 1.257500 0.000000 8 1 62
1.841090 1.755370 3.635120 36.540001 1.257500 0.000000 8 1 62
1.839500 1.756080 3.633410 37.043999 1.257500 0.000000 8 1 62
1.839250 1.756820 3.629730 37.548000 1.257500 0.000000 8 1 62
1.840700 1.757170 3.627150 38.051998 1.257500 0.000000 8 1 62
1.841780 1.757350 3.626770 38.556000 1.257500 0.000000 8 1 62
1.843620 1.757900 3.626440 39.060001 1.257500 0.000000 8 1 62
1.843630 1.758920 3.625960 39.563999 1.257500 0.000000 8 1 62
1.843690 1.759130 3.625900 40.068001 1.257500 0.000000 8 1 62
1.842240 1.760360 3.624340 40.571999 1.257500 0.000000 8 1 62
1.841340 1.760760 3.623850 41.076000 1.257500 0.000000 8 1 62
1.837990 1.762910 3.620210 41.579998 1.257500 0.000000 8 1 62
1.834080 1.765200 3.617660 42.084000 1.257500 0.000000 8 1 62
1.832440 1.766120 3.617150 42.588001 1.257500 0.000000 8 1 62
1.829510 1.768160 3.617300 43.091999 1.257500 0.000000 8 1 62
1.826950 1.769940 3.619290 43.596001 1.257500 0.000000 8 1 62
1.826190 1.770660 3.620480 44.099998 1.257500 0.000000 8 1 62
1.825560 1.771960 3.625420 44.604000 1.257500 0.000000 8 1 62
1.825050 1.772820 3.631500 45.107998 1.257500 0.000000 8 1 62
1.825810 1.772380 3.634220 45.612000 1.257500 0.000000 8 1 62
1.826540 1.771640 3.639370 46.116001 1.257500 0.000000 8 1 62
1.826900 1.771370 3.640740 46.619999 1.257500 0.000000 8 1 62
1.827690 1.770620 3.643600 47.124001 1.257500 0.000000 8 1 62
1.827070 1.770860 3.645190 47.627998 1.257500 0.000000 8 1 62
1.826850 1.771020 3.645590 48.132000 1.257500 0.000000 8 1 62
1.825960 1.771800 3.645840 48.636002 1.257500 0.000000 8 1 62
1.824080 1.773140 3.644980 49.139999 1.257500 0.000000 8 1 62
1.823740 1.773600 3.644320 49.644001 1.257500 0.000000 8 1 62
1.821440 1.774690 3.639060 50.147999 1.257500 0.000000 8 1 62
1.820420 1.774980 3.636870 50.652000 1.257500 0.000000 8 1 62
1.816860 1.775930 3.623580 51.155998 1.257500 0.000000 8 1 62
1.812260 1.777550 3.608690 51.660000 1.257500 0.000000 8 1 62
1.810460 1.778140 3.596540 52.164001 1.257500 0.000000 8 1 62
1.805580 1.780490 3.583790 52.667999 1.257500 0.000000 8 1 62
1.801750 1.782670 3.572240 53.172001 1.257500 0.000000 8 1 62
1.800260 1.783800 3.573780 53.675999 1.257500 0.000000 8 1 62
1.799580 1.785130 3.571230 54.180000 1.257500 0.000000 8 1 62
1.799530 1.785570 3.571310 54.683998 1.257500 0.000000 8 1 62
1.802080 1.785830 3.577390 55.188000 1.257500 0.000000 8 1 62
1.804790 1.785710 3.587890 55.692001 1.257500 0.000000 8 1 62
1.805880 1.785540 3.592560 56.195999 1.257500 0.000000 8 1 62
1.808350 1.785300 3.606470 56.700001 1.257500 0.000000 8 1 62
1.809690 1.785460 3.618280 57.203999 1.257500 0.000000 8 1 62
1.810140 1.785400 3.622220 57.708000 1.257500 0.000000 8 1 62
1.811760 1.784690 3.630250 58.211998 1.257500 0.000000 8 1 62
1.813860 1.784200 3.635110 58.716000 1.257500 0.000000 8 1 62
1.814930 1.783860 3.636890 59.220001 1.257500 0.000000 8 1 62
1.816590 1.784290 3.639860 59.723999 1.257500 0.000000 8 1 62
1.816670 1.784800 3.640850 60.228001 1.257500 0.000000 8 1 62
1.817770 1.786160 3.644790 60.731998 1.257500 0.000000 8 1 62
1.818590 1.788160 3.649790 61.236000 1.257500 0.000000 8 1 62
1.819310 1.788840 3.652190 61.740002 1.257500 0.000000 8 1 62
1.820300 1.790060 3.657120 62.243999 1.257500 0.000000 8 1 62
1.820540 1.790780 3.660250 62.748001 1.257500 0.000000 8 1 62
1.820670 1.790570 3.660350 63.251999 1.257500 0.000000 8 1 62
1.820590 1.790560 3.659860 63.756001 1.257500 0.000000 8 1 62
1.820430 1.790730 3.659560 64.260002 1.257500 0.000000 8 1 62
1.821070 1.791370 3.657340 64.764000 1.257500 0.000000 8 1 62
1.821520 1.793490 3.655580 65.267998 1.257500 0.000000 8 1 62
1.821520 1.794750 3.655000 65.772003 1.257500 0.000000 8 1 62
1.821360 1.796730 3.652900 66.276001 1.257500 0.000000 8 1 62
1.821030 1.797840 3.650310 66.779999 1.257500 0.000000 8 1 62
1.821030 1.797750 3.648970 67.283997 1.257500 0.000000 8 1 62
1.820540 1.798340 3.646250 67.788002 1.257500 0.000000 8 1 62
1.819930 1.798860 3.645550 68.292000 1.257500 0.000000 8 1 62
1.818690 1.800180 3.643810 68.795998 1.257500 0.000000 8 1 62
1.817240 1.801940 3.642600 69.300003 1.257500 0.000000 8 1 62
1.816820 1.802600 3.642120 69.804001 1.257500 0.000000 8 1 62
1.816260 1.804220 3.640970 70.307999 1.257500 0.000000 8 1 62
1.815750 1.805840 3.639960 70.811996 1.257500 0.000000 8 1 62
1.815770 1.806210 3.639590 71.316002 1.257500 0.000000 8 1 62
1.815250 1.807210 3.638200 71.820000 1.257500 0.000000 8 1 62
1.814030 1.808390 3.636280 72.323997 1.257500 0.000000 8 1 62
1.814080 1.808690 3.635630 72.828003 1.257500 0.000000 8 1 62
1.813590 1.809760 3.633800 73.332001 1.257500 0.000000 8 1 62
1.813440 1.810010 3.633340 73.835999 1.257500 0.000000 8 1 62
1.814280 1.809470 3.631590 74.339996 1.257500 0.000000 8 1 62
1.816820 1.807030 3.630240 74.844002 1.257500 0.000000 8 1 62
1.818380 1.807410 3.627950 75.348000 1.257500 0.000000 8 1 62
1.820100 1.805920 3.627410 75.851997 1.257500 0.000000 8 1 62
2.695930 1.673740 4.085050 76.356003 1.257500 0.000000 62 1 62
2.696730 1.673820 4.083770 76.860001 1.257500 0.000000 62 1 62
2.698120 1.674460 4.081310 77.363998 1.257500 0.000000 62 1 62
2.698370 1.674900 4.080920 77.868004 1.257500 0.000000 62 1 62
2.698590 1.676010 4.079690 78.372002 1.257500 0.000000 62 1 62
2.698860 1.677000 4.080440 78.875999 1.257500 0.000000 62 1 62
2.699000 1.677300 4.080950 79.379997 1.257500 0.000000 62 1 62
2.699080 1.678190 4.082900 79.884003 1.257500 0.000000 62 1 62
2.698710 1.678850 4.085790 80.388000 1.257500 0.000000 62 1 62
2.698650 1.678740 4.086060 80.891998 1.257500 0.000000 62 1 62
2.698540 1.678870 4.087270 81.396004 1.257500 0.000000 62 1 62
2.698570 1.678980 4.087700 81.900002 1.257500 0.000000 62 1 62
2.698630 1.679470 4.088470 82.403999 1.257500 0.000000 62 1 62
2.698390 1.679700 4.088980 82.907997 1.257500 0.000000 62 1 62
2.698220 1.679660 4.088980 83.412003 1.257500 0.000000 62 1 62
2.697780 1.679370 4.087910 83.916000 1.257500 0.000000 62 1 62
2.697290 1.679210 4.086770 84.419998 1.257500 0.000000 62 1 62
2.696960 1.679210 4.085950 84.924004 1.257500 0.000000 62 1 62
2.696470 1.679010 4.083410 85.428001 1.257500 0.000000 62 1 62
2.695960 1.678720 4.081290 85.931999 1.257500 0.000000 62 1 62
2.695570 1.678920 4.080340 86.435997 1.257500 0.000000 62 1 62
2.694930 1.679600 4.078470 86.940002 1.257500 0.000000 62 1 62
2.694840 1.679970 4.077800 87.444000 1.257500 0.000000 62 1 62
2.694680 1.679800 4.074110 87.947998 1.257500 0.000000 62 1 62
2.694560 1.678880 4.070450 88.452003 1.257500 0.000000 62 1 62
2.694450 1.678730 4.068890 88.956001 1.257500 0.000000 62 1 62
2.693600 1.678280 4.064600 89.459999 1.257500 0.000000 62 1 62
2.692610 1.678080 4.061080 89.963997 1.257500 0.000000 62 1 62
2.692600 1.678130 4.059140 90.468002 1.257500 0.000000 62 1 62
2.691800 1.678720 4.056130 90.972000 1.257500 0.000000 62 1 62
2.691250 1.679070 4.056250 91.475998 1.257500 0.000000 62 1 62
2.690410 1.679880 4.057650 91.980003 1.257500 0.000000 62 1 62
2.690750 1.680460 4.066120 92.484001 1.257500 0.000000 62 1 62
2.691270 1.680690 4.070900 92.987999 1.257500 0.000000 62 1 62
2.692220 1.681330 4.080040 93.491997 1.257500 0.000000 62 1 62
2.693590 1.682590 4.098460 93.996002 1.257500 0.000000 62 1 62
2.694990 1.683590 4.137000 94.500000 1.257500 0.000000 4 1 62
2.694780 1.684230 4.150190 95.003998 1.257500 0.000000 4 1 62
2.694670 1.684800 4.165630 95.508003 1.257500 0.000000 4 1 62
2.693270 1.685860 4.184700 96.012001 1.257500 0.000000 4 1 62
2.691480 1.686730 4.205100 96.515999 1.257500 0.000000 4 1 62
2.690770 1.686930 4.211450 97.020004 1.257500 0.000000 4 1 62
2.689230 1.686970 4.225530 97.524002 1.257500 0.000000 4 1 62
2.688200 1.686560 4.237490 98.028000 1.257500 0.000000 4 1 62
2.688100 1.686440 4.240970 98.531998 1.257500 0.000000 4 1 62
2.687750 1.686670 4.246470 99.036003 1.257500 0.000000 4 1 62
2.687610 1.686960 4.247220 99.540001 1.257500 0.000000 4 1 62
2.667690 1.477040 3.448330 0.252000 1.760500 0.000000 15 1 62
2.668580 1.474350 3.445110 0.756000 1.760500 0.000000 15 1 62
2.669350 1.471670 3.441000 1.260000 1.760500 0.000000 15 1 62
2.669430 1.470750 3.439280 1.764000 1.760500 0.000000 15 1 62
2.669060 1.469270 3.439610 2.268000 1.760500 0.000000 15 1 62
2.668710 1.469140 3.441720 2.772000 1.760500 0.000000 15 1 62
2.674230 1.463770 3.281500 3.276000 1.760500 0.000000 13 1 62
2.674780 1.461540 3.277510 3.780000 1.760500 0.000000 13 1 62
2.675650 1.459440 3.276230 4.284000 1.760500 0.000000 13 1 62
2.676370 1.458160 3.275910 4.788000 1.760500 0.000000 13 1 62
2.678290 1.455960 3.275920 5.292000 1.760500 0.000000 13 1 62
2.679170 1.454330 3.275020 5.796000 1.760500 0.000000 13 1 62
1.893850 1.731140 3.718830 6.300000 1.760500 0.000000 8 1 62
1.894740 1.730530 3.722290 6.804000 1.760500 0.000000 8 1 62
1.895610 1.729930 3.725200 7.308000 1.760500 0.000000 8 1 62
1.896460 1.728770 3.729200 7.812000 1.760500 0.000000 8 1 62
1.896320 1.727650 3.730090 8.316000 1.760500 0.000000 8 1 62
1.896220 1.727020 3.731730 8.820000 1.760500 0.000000 8 1 62
1.896030 1.725800 3.733020 9.324000 1.760500 0.000000 8 1 62
1.895870 1.725290 3.732980 9.828000 1.760500 0.000000 8 1 62
1.895630 1.724320 3.735070 10.332000 1.760500 0.000000 8 1 62
1.895060 1.724190 3.735960 10.836000 1.760500 0.000000 8 1 62
1.895150 1.724430 3.736570 11.340000 1.760500 0.000000 8 1 62
1.894680 1.724910 3.737430 11.844000 1.760500 0.000000 8 1 62
1.894200 1.725730 3.738410 12.348001 1.760500 0.000000 8 1 62
1.893780 1.726100 3.739740 12.852000 1.760500 0.000000 8 1 62
1.892680 1.727420 3.742510 13.356000 1.760500 0.000000 8 1 62
1.892790 1.728200 3.742960 13.860000 1.760500 0.000000 8 1 62
1.891130 1.729870 3.747260 14.364000 1.760500 0.000000 8 1 62
1.889790 1.731240 3.751530 14.868000 1.760500 0.000000 8 1 62
1.888940 1.731730 3.753980 15.372000 1.760500 0.000000 8 1 62
1.886610 1.733240 3.759270 15.876000 1.760500 0.000000 8 1 62
1.885290 1.734420 3.763300 16.380001 1.760500 0.000000 8 1 62
1.884540 1.734640 3.765410 16.884001 1.760500 0.000000 8 1 62
1.884210 1.734590 3.768630 17.388000 1.760500 0.000000 8 1 62
1.884420 1.734010 3.771230 17.892000 1.760500 0.000000 8 1 62
1.883930 1.733650 3.771770 18.396002 1.760500 0.000000 8 1 62
1.883020 1.733120 3.772430 18.900002 1.760500 0.000000 8 1 62
1.882640 1.733010 3.772330 19.404001 1.760500 0.000000 8 1 62
1.881680 1.733070 3.769930 19.908001 1.760500 0.000000 8 1 62
1.881350 1.733420 3.766100 20.412001 1.760500 0.000000 8 1 62
1.881050 1.733840 3.763790 20.916000 1.760500 0.000000 8 1 62
1.880460 1.734290 3.758940 21.420002 1.760500 0.000000 8 1 62
1.880390 1.733930 3.753100 21.924002 1.760500 0.000000 8 1 62
1.879770 1.733760 3.750740 22.428001 1.760500 0.000000 8 1 62
1.878690 1.733400 3.745430 22.932001 1.760500 0.000000 8 1 62
1.878400 1.733240 3.742770 23.436001 1.760500 0.000000 8 1 62
1.877220 1.733720 3.737100 23.940001 1.760500 0.000000 8 1 62
1.876850 1.734240 3.730370 24.444002 1.760500 0.000000 8 1 62
1.876660 1.734640 3.726800 24.948002 1.760500 0.000000 8 1 62
1.875930 1.735080 3.720370 25.452002 1.760500 0.000000 8 1 62
1.879650 1.734200 3.712430 25.956001 1.760500 0.000000 8 1 62
1.875620 1.735640 3.711910 26.460001 1.760500 0.000000 8 1 62
1.875010 1.736200 3.706700 26.964001 1.760500 0.000000 8 1 62
1.875130 1.736120 3.704150 27.468000 1.760500 0.000000 8 1 62
1.874090 1.736870 3.698650 27.972002 1.760500 0.000000 8 1 62
1.873200 1.737780 3.693500 28.476002 1.760500 0.000000 8 1 62
1.872780 1.738380 3.691360 28.980001 1.760500 0.000000 8 1 62
1.870670 1.739840 3.686790 29.484001 1.760500 0.000000 8 1 62
1.869780 1.740890 3.682470 29.988001 1.760500 0.000000 8 1 62
1.869120 1.741730 3.680310 30.492001 1.760500 0.000000 8 1 62
1.867670 1.742970 3.675950 30.996002 1.760500 0.000000 8 1 62
1.867050 1.743630 3.671720 31.500002 1.760500 0.000000 8 1 62
1.865700 1.744160 3.669480 32.004002 1.760500 0.000000 8 1 62
1.864310 1.745150 3.664780 32.507999 1.760500 0.000000 8 1 62
1.864100 1.745740 3.662630 33.012001 1.760500 0.000000 8 1 62
1.861680 1.746900 3.657100 33.515999 1.760500 0.000000 8 1 62
1.859800 1.747920 3.652180 34.020000 1.760500 0.000000 8 1 62
1.857930 1.748670 3.649870 34.523998 1.760500 0.000000 8 1 62
1.853290 1.750300 3.645510 35.028000 1.760500 0.000000 8 1 62
1.848870 1.751980 3.642570 35.531998 1.760500 0.000000 8 1 62
1.846120 1.753070 3.640440 36.035999 1.760500 0.000000 8 1 62
1.842410 1.754970 3.636610 36.540001 1.760500 0.000000 8 1 62
1.841950 1.755620 3.634970 37.043999 1.760500 0.000000 8 1 62
1.841340 1.756280 3.630950 37.548000 1.760500 0.000000 8 1 62
1.843520 1.756310 3.628840 38.051998 1.760500 0.000000 8 1 62
1.844670 1.756390 3.628250 38.556000 1.760500 0.000000 8 1 62
1.845230 1.757310 3.627240 39.060001 1.760500 0.000000 8 1 62
1.845640 1.758190 3.626690 39.563999 1.760500 0.000000 8 1 62
1.844770 1.759050 3.625630 40.068001 1.760500 0.000000 8 1 62
1.843100 1.760430 3.623790 40.571999 1.760500 0.000000 8 1 62
1.842230 1.761320 3.622190 41.076000 1.760500 0.000000 8 1 62
1.838840 1.763120 3.619360 41.579998 1.760500 0.000000 8 1 62
1.835460 1.765250 3.616900 42.084000 1.760500 0.000000 8 1 62
1.834000 1.766240 3.616600 42.588001 1.760500 0.000000 8 1 62
1.830930 1.768070 3.617430 43.091999 1.760500 0.000000 8 1 62
1.829630 1.769560 3.620010 43.596001 1.760500 0.000000 8 1 62
1.829090 1.770080 3.622110 44.099998 1.760500 0.000000 8 1 62
1.828290 1.771100 3.626840 44.604000 1.760500 0.000000 8 1 62
1.829810 1.770690 3.633580 45.107998 1.760500 0.000000 8 1 62
1.828680 1.770920 3.635790 45.612000 1.760500 0.000000 8 1 62
1.829390 1.770090 3.640610 46.116001 1.760500 0.000000 8 1 62
1.830150 1.769390 3.642020 46.619999 1.760500 0.000000 8 1 62
1.829520 1.769720 3.644040 47.124001 1.760500 0.000000 8 1 62
1.829550 1.769910 3.645540 47.627998 1.760500 0.000000 8 1 62
1.829060 1.770330 3.645740 48.132000 1.760500 0.000000 8 1 62
1.827580 1.771280 3.645660 48.636002 1.760500 0.000000 8 1 62
1.826600 1.772200 3.644130 49.139999 1.760500 0.000000 8 1 62
1.824990 1.773040 3.642600 49.644001 1.760500 0.000000 8 1 62
1.822560 1.774110 3.636820 50.147999 1.760500 0.000000 8 1 62
1.828050 1.771050 3.618760 50.652000 1.760500 0.000000 8 1 62
1.824510 1.772250 3.606370 51.155998 1.760500 0.000000 8 1 62
1.820370 1.773970 3.594490 51.660000 1.760500 0.000000 8 1 62
1.810460 1.778140 3.596540 52.164001 1.760500 0.000000 8 1 62
1.805580 1.780490 3.583790 52.667999 1.760500 0.000000 8 1 62
1.801750 1.782670 3.572240 53.172001 1.760500 0.000000 8 1 62
1.800750 1.783560 3.570940 53.675999 1.760500 0.000000 8 1 62
1.800400 1.784750 3.569680 54.180000 1.760500 0.000000 8 1 62
1.801750 1.784730 3.571150 54.683998 1.760500 0.000000 8 1 62
1.803710 1.785050 3.578480 55.188000 1.760500 0.000000 8 1 62
1.806690 1.784650 3.589430 55.692001 1.760500 0.000000 8 1 62
1.807950 1.784320 3.596360 56.195999 1.760500 0.000000 8 1 62
1.809450 1.784550 3.608840 56.700001 1.760500 0.000000 8 1 62
1.811120 1.784310 3.621770 57.203999 1.760500 0.000000 8 1 62
1.811390 1.784130 3.626140 57.708000 1.760500 0.000000 8 1 62
1.812810 1.783500 3.632990 58.211998 1.760500 0.000000 8 1 62
1.815580 1.782040 3.638520 58.716000 1.760500 0.000000 8 1 62
1.816450 1.782490 3.638570 59.220001 1.760500 0.000000 8 1 62
1.818350 1.782780 3.641110 59.723999 1.760500 0.000000 8 1 62
