# File written from OrientationAnalysis Version 6.5.163.1998a502a
# DateTime: ?? 9? 13 19:16:43 2022
# X_STEP: 1.012000
# Y_STEP: 1.010000
# Z_STEP: 0.000000
#
# X_MIN: 0.000000
# Y_MIN: 0.000000
# Z_MIN: 0.000000
#
# X_MAX: 100.187996
# Y_MAX: 101.000000
# Z_MAX: 0.000000
#
# X_DIM: 99
# Y_DIM: 100
# Z_DIM: 0
#
# Phase_1: 
# Symmetry_1: 62
# Features_1: 83
#
# Num_Features: 83 
#
# phi1 PHI phi2 x y z FeatureId PhaseId Symmetry Rho
0.265924 1.76658 3.61929 43.009998 2.525 0 8 1 62 1.807248e+14
0.265724 1.76748 3.62588 44.021999 2.525 0 8 1 62 2.064507e+14
0.266084 1.76708 3.63368 45.034 2.525 0 8 1 62 1.870892e+14
0.265744 1.76668 3.6407 46.045998 2.525 0 8 1 62 1.300680e+14
0.264454 1.76683 3.64511 47.057999 2.525 0 8 1 62 8.549464e+13
0.263344 1.76829 3.64589 48.07 2.525 0 8 1 62 1.110920e+14
0.261434 1.76962 3.64377 49.081997 2.525 0 8 1 62 1.219290e+14
0.258374 1.77117 3.63707 50.093998 2.525 0 8 1 62 3.485882e+14
0.264744 1.76705 3.61584 51.105999 2.525 0 8 1 62 2.850795e+14
0.243804 1.77634 3.59314 52.118 2.525 0 8 1 62 2.121963e+14
0.237604 1.77945 3.57645 53.129997 2.525 0 8 1 62 1.321115e+14
0.234804 1.78237 3.57178 54.141998 2.525 0 8 1 62 3.263489e+14
0.238184 1.78178 3.58306 55.153999 2.525 0 8 1 62 3.981096e+14
0.241284 1.78114 3.60104 56.166 2.525 0 8 1 62 4.112318e+14
0.243254 1.78108 3.62032 57.177998 2.525 0 8 1 62 3.878628e+14
0.246344 1.77984 3.63949 58.189999 2.525 0 8 1 62 1.241172e+14
0.249514 1.77916 3.64222 59.202 2.525 0 8 1 62 8.646453e+13
0.251624 1.78025 3.64408 60.213997 2.525 0 8 1 62 9.834192e+13
0.252174 1.78249 3.64808 61.225998 2.525 0 8 1 62 1.412612e+14
0.252804 1.78532 3.65516 62.237999 2.525 0 8 1 62 8.283370e+13
0.252774 1.78633 3.65663 63.25 2.525 0 8 1 62 8.151665e+13
0.252584 1.78657 3.65517 64.261993 2.525 0 8 1 62 6.870225e+13
0.252724 1.78767 3.6528 65.273994 2.525 0 8 1 62 5.600575e+13
0.252274 1.79214 3.64952 66.285995 2.525 0 8 1 62 6.815315e+13
0.252494 1.79374 3.64682 67.297997 2.525 0 8 1 62 7.206383e+13
0.252914 1.79498 3.64436 68.309998 2.525 0 8 1 62 5.466302e+13
0.251674 1.79788 3.64236 69.321991 2.525 0 8 1 62 6.019567e+13
0.250144 1.80046 3.64093 70.333992 2.525 0 8 1 62 6.440262e+13
0.249804 1.80286 3.63925 71.345993 2.525 0 8 1 62 8.453928e+13
0.249614 1.80449 3.63722 72.357994 2.525 0 8 1 62 9.087023e+13
0.247964 1.80769 3.63283 73.369995 2.525 0 8 1 62 8.896539e+13
0.247194 1.80966 3.62966 74.381996 2.525 0 8 1 62 9.090678e+13
0.248034 1.80993 3.62597 75.393997 2.525 0 8 1 62 8.520665e+13
0.249574 1.80911 3.62191 76.405991 2.525 0 8 1 62 1.231348e+14
1.126994 1.67457 4.07137 77.417992 2.525 0 21 1 62 1.109078e+14
1.127584 1.67572 4.07091 78.429993 2.525 0 21 1 62 8.788021e+13
1.128464 1.67673 4.07335 79.441994 2.525 0 21 1 62 7.827584e+13
1.128624 1.6775 4.07662 80.453995 2.525 0 21 1 62 1.061197e+14
1.127574 1.67821 4.08216 81.465996 2.525 0 21 1 62 5.389788e+13
1.127904 1.67899 4.08411 82.477997 2.525 0 21 1 62 3.161276e+13
1.127684 1.6794 4.08347 83.48999 2.525 0 21 1 62 6.276688e+13
1.126554 1.6799 4.08019 84.501991 2.525 0 21 1 62 7.159207e+13
1.125654 1.68019 4.07725 85.513992 2.525 0 21 1 62 5.534510e+13
1.124524 1.68066 4.07441 86.525993 2.525 0 21 1 62 5.673458e+13
1.123984 1.68136 4.07118 87.537994 2.525 0 21 1 62 1.753776e+14
1.123354 1.67934 4.05957 88.549995 2.525 0 21 1 62 1.447974e+14
1.122564 1.67888 4.05239 89.561996 2.525 0 21 1 62 1.397431e+14
1.121604 1.67942 4.04473 90.57399 2.525 0 21 1 62 1.063710e+14
1.120584 1.68012 4.03894 91.585991 2.525 0 21 1 62 1.577996e+14
1.120004 1.68055 4.04867 92.597992 2.525 0 21 1 62 3.478954e+14
1.121574 1.68164 4.07022 93.609993 2.525 0 21 1 62 5.447639e+14
1.124694 1.68143 4.07693 94.621994 2.525 0 21 1 62 6.612244e+13
1.123904 1.68431 4.10502 95.633995 2.525 0 70 1 62 2.995455e+12
1.121354 1.68667 4.19278 96.645996 2.525 0 24 1 62 2.995455e+12
1.118914 1.68723 4.21688 97.65799 2.525 0 20 1 62 3.166215e+14
1.117254 1.68721 4.23465 98.669991 2.525 0 20 1 62 2.265518e+14
1.116814 1.68733 4.24033 99.681992 2.525 0 20 1 62 2.707124e+14
1.097954 1.48122 3.46135 0.506 3.535 0 56 1 62 1.556126e+14
1.098944 1.47384 3.33632 1.518 3.535 0 16 1 62 1.364422e+14
1.101784 1.47166 3.33135 2.53 3.535 0 16 1 62 2.029984e+14
1.105024 1.47229 3.33272 3.542 3.535 0 16 1 62 1.414423e+14
1.103004 1.45864 3.2724 4.554 3.535 0 51 1 62 1.039912e+14
1.105114 1.45556 3.26871 5.566 3.535 0 51 1 62 9.949139e+13
0.324984 1.73209 3.71279 6.578 3.535 0 8 1 62 5.290426e+13
0.325524 1.7311 3.7146 7.59 3.535 0 8 1 62 4.931278e+13
0.323674 1.73056 3.71499 8.601999 3.535 0 8 1 62 4.897264e+13
0.322444 1.72968 3.71672 9.613999 3.535 0 8 1 62 8.876410e+13
0.321934 1.72761 3.71961 10.625999 3.535 0 8 1 62 1.166899e+14
0.322304 1.72678 3.724 11.638 3.535 0 8 1 62 1.429802e+14
0.324964 1.72779 3.73007 12.649999 3.535 0 8 1 62 1.286421e+14
0.325854 1.72953 3.73359 13.661999 3.535 0 8 1 62 9.073494e+13
0.325994 1.73072 3.73701 14.673999 3.535 0 8 1 62 8.539182e+13
0.325544 1.73126 3.74285 15.685999 3.535 0 8 1 62 2.173631e+14
0.321844 1.73309 3.75685 16.698 3.535 0 8 1 62 1.356990e+14
0.319504 1.73334 3.76511 17.709999 3.535 0 8 1 62 1.320069e+14
0.318834 1.73285 3.76978 18.722 3.535 0 8 1 62 1.222717e+14
0.317354 1.73186 3.76656 19.733999 3.535 0 8 1 62 1.461479e+14
0.316234 1.73182 3.75996 20.746 3.535 0 8 1 62 1.573714e+14
0.315164 1.73139 3.75186 21.757999 3.535 0 8 1 62 1.537648e+14
0.315094 1.73045 3.74399 22.77 3.535 0 8 1 62 1.703217e+14
0.314264 1.73061 3.73415 23.782 3.535 0 8 1 62 1.297092e+14
0.314014 1.7314 3.72622 24.793999 3.535 0 8 1 62 1.468024e+14
0.313474 1.73249 3.71684 25.806 3.535 0 8 1 62 1.138445e+14
